,0
1789,1.892
1790,1.884
1791,1.881
1792,1.87
1793,1.866
1794,1.859
1795,1.845
1796,1.834
1797,1.83
1798,1.823
1799,1.819
1800,1.819
1801,1.816
1802,1.816
1803,1.816
1804,1.816
1805,1.812
1806,1.812
1807,1.816
1808,1.819
1809,1.823
1810,1.819
1811,1.816
1812,1.816
1813,1.812
1814,1.816
1815,1.819
1816,1.819
1817,1.819
1818,1.819
1819,1.819
1820,1.816
1821,1.819
1822,1.823
1823,1.823
1824,1.826
1825,1.826
1826,1.826
1827,1.823
1828,1.823
1829,1.826
1830,1.83
1831,1.83
1832,1.83
1833,1.83
1834,1.83
1835,1.83
1836,1.83
1837,1.83
1838,1.826
1839,1.826
1840,1.826
1841,1.826
1842,1.826
1843,1.826
1844,1.826
1845,1.826
1846,1.83
1847,1.83
1848,1.83
1849,1.83
1850,1.83
1851,1.83
1852,1.83
1853,1.834
1854,1.834
1855,1.837
1856,1.841
1857,1.845
1858,1.845
1859,1.845
1860,1.841
1861,1.837
1862,1.834
1863,1.834
1864,1.834
1865,1.834
1866,1.837
1867,1.837
1868,1.841
1869,1.841
1870,1.845
1871,1.845
1872,1.845
1873,1.841
1874,1.841
1875,1.841
1876,1.841
1877,1.845
1878,1.848
1879,1.852
1880,1.859
1881,1.855
1882,1.848
1883,1.845
1884,1.841
1885,1.845
1886,1.845
1887,1.848
1888,1.852
1889,1.852
1890,1.855
1891,1.859
1892,1.855
1893,1.855
1894,1.855
1895,1.855
1896,1.859
1897,1.859
1898,1.863
1899,1.866
1900,1.87
1901,1.874
1902,1.877
1903,1.874
1904,1.874
1905,1.874
1906,1.874
1907,1.874
1908,1.877
1909,1.877
1910,1.877
1911,1.877
1912,1.881
1913,1.884
1914,1.881
1915,1.884
1916,1.884
1917,1.884
1918,1.884
1919,1.884
1920,1.884
1921,1.881
1922,1.881
1923,1.884
1924,1.884
1925,1.881
1926,1.881
1927,1.881
1928,1.881
1929,1.881
1930,1.881
1931,1.881
1932,1.884
1933,1.884
1934,1.892
1935,1.892
1936,1.895
1937,1.895
1938,1.895
1939,1.895
1940,1.895
1941,1.892
1942,1.892
1943,1.892
1944,1.895
1945,1.895
1946,1.899
1947,1.899
1948,1.899
1949,1.899
1950,1.899
1951,1.899
1952,1.902
1953,1.902
1954,1.906
1955,1.906
1956,1.91
1957,1.91
1958,1.91
1959,1.91
1960,1.913
1961,1.913
1962,1.913
1963,1.91
1964,1.906
1965,1.902
1966,1.899
1967,1.899
1968,1.899
1969,1.899
1970,1.899
1971,1.902
1972,1.906
1973,1.91
1974,1.913
1975,1.913
1976,1.917
1977,1.917
1978,1.917
1979,1.913
1980,1.913
1981,1.913
1982,1.913
1983,1.913
1984,1.913
1985,1.913
1986,1.913
1987,1.913
1988,1.917
1989,1.917
1990,1.917
1991,1.913
1992,1.913
1993,1.913
1994,1.913
1995,1.917
1996,1.921
1997,1.924
1998,1.924
1999,1.928
2000,1.924
2001,1.921
2002,1.921
2003,1.917
2004,1.917
2005,1.913
2006,1.913
2007,1.913
2008,1.91
2009,1.913
2010,1.913
2011,1.913
2012,1.913
2013,1.913
2014,1.913
2015,1.917
2016,1.917
2017,1.917
2018,1.917
2019,1.917
2020,1.913
2021,1.913
2022,1.91
2023,1.906
2024,1.906
2025,1.906
2026,1.91
2027,1.91
2028,1.91
2029,1.91
2030,1.91
2031,1.913
2032,1.917
2033,1.913
2034,1.913
2035,1.91
2036,1.906
2037,1.906
2038,1.906
2039,1.906
2040,1.91
2041,1.913
2042,1.921
2043,1.928
2044,1.928
2045,1.928
2046,1.924
2047,1.921
2048,1.913
2049,1.91
2050,1.906
2051,1.906
2052,1.906
2053,1.906
2054,1.902
2055,1.906
2056,1.906
2057,1.906
2058,1.906
2059,1.906
2060,1.902
2061,1.902
2062,1.899
2063,1.899
2064,1.899
2065,1.895
2066,1.895
2067,1.892
2068,1.888
2069,1.884
2070,1.884
2071,1.888
2072,1.888
2073,1.892
2074,1.892
2075,1.895
2076,1.892
2077,1.892
2078,1.888
2079,1.884
2080,1.884
2081,1.888
2082,1.892
2083,1.895
2084,1.899
2085,1.902
2086,1.913
2087,1.917
2088,1.924
2089,1.931
2090,1.935
2091,1.942
2092,1.949
2093,1.953
2094,1.953
2095,1.953
2096,1.953
2097,1.946
2098,1.942
2099,1.939
2100,1.939
2101,1.946
2102,1.949
2103,1.953
2104,1.957
2105,1.957
2106,1.957
2107,1.96
2108,1.957
2109,1.949
2110,1.942
2111,1.931
2112,1.924
2113,1.917
2114,1.913
2115,1.91
2116,1.906
2117,1.902
2118,1.902
2119,1.899
2120,1.899
2121,1.899
2122,1.899
2123,1.895
2124,1.895
2125,1.892
2126,1.888
2127,1.884
2128,1.884
2129,1.881
2130,1.881
2131,1.881
2132,1.881
2133,1.881
2134,1.881
2135,1.881
2136,1.881
2137,1.881
2138,1.881
2139,1.881
