,0
1877,2.007
1878,2.007
1879,2.007
1880,2.011
1881,2.007
1882,2.007
1883,2.007
1884,2.007
1885,2.007
1886,2.011
1887,2.011
1888,2.011
1889,2.011
1890,2.015
1891,2.022
1892,2.022
1893,2.029
1894,2.029
1895,2.025
1896,2.018
1897,2.007
1898,1.996
1899,1.982
1900,1.968
1901,1.957
1902,1.949
1903,1.953
1904,1.968
1905,2.004
1906,2.072
1907,2.181
1908,2.326
1909,2.488
1910,2.655
1911,2.807
1912,2.94
1913,3.035
1914,3.085
1915,3.1
1916,3.067
1917,2.991
1918,2.875
1919,2.734
1920,2.579
1921,2.43
1922,2.304
1923,2.206
1924,2.138
1925,2.101
1926,2.094
1927,2.101
1928,2.119
1929,2.138
1930,2.148
1931,2.156
1932,2.152
1933,2.141
1934,2.127
1935,2.105
1936,2.087
1937,2.072
1938,2.065
1939,2.065
1940,2.065
1941,2.069
1942,2.072
1943,2.076
1944,2.08
1945,2.08
1946,2.083
1947,2.083
1948,2.087
1949,2.087
1950,2.091
1951,2.094
1952,2.098
1953,2.098
1954,2.098
1955,2.098
1956,2.101
1957,2.101
1958,2.105
1959,2.109
1960,2.109
1961,2.112
1962,2.112
1963,2.116
1964,2.116
1965,2.119
1966,2.127
1967,2.13
1968,2.134
1969,2.138
1970,2.141
1971,2.145
1972,2.148
1973,2.152
1974,2.152
1975,2.156
1976,2.159
1977,2.163
1978,2.163
1979,2.163
1980,2.166
1981,2.166
1982,2.17
1983,2.17
1984,2.17
1985,2.17
1986,2.174
1987,2.174
1988,2.181
1989,2.177
1990,2.181
1991,2.185
1992,2.188
1993,2.192
1994,2.195
1995,2.195
1996,2.199
1997,2.203
1998,2.203
1999,2.21
2000,2.21
2001,2.217
2002,2.221
2003,2.224
2004,2.228
2005,2.232
2006,2.239
2007,2.246
2008,2.253
2009,2.264
2010,2.268
2011,2.268
2012,2.271
2013,2.275
2014,2.282
2015,2.286
2016,2.289
2017,2.297
2018,2.304
2019,2.311
2020,2.318
2021,2.318
2022,2.322
2023,2.326
2024,2.329
2025,2.333
2026,2.336
2027,2.34
2028,2.347
2029,2.355
2030,2.362
2031,2.369
2032,2.373
2033,2.376
2034,2.383
2035,2.387
2036,2.391
2037,2.391
2038,2.391
2039,2.391
2040,2.391
2041,2.394
2042,2.402
2043,2.405
2044,2.409
2045,2.412
2046,2.42
2047,2.423
2048,2.427
2049,2.427
2050,2.427
2051,2.423
2052,2.42
2053,2.416
2054,2.412
2055,2.405
2056,2.402
2057,2.394
2058,2.387
2059,2.383
2060,2.376
2061,2.369
2062,2.358
2063,2.351
2064,2.344
2065,2.329
2066,2.318
2067,2.311
2068,2.304
2069,2.293
2070,2.289
2071,2.282
2072,2.275
2073,2.268
2074,2.264
2075,2.261
2076,2.253
2077,2.25
2078,2.25
2079,2.246
2080,2.242
2081,2.242
2082,2.239
2083,2.239
2084,2.235
2085,2.232
2086,2.224
2087,2.221
2088,2.217
2089,2.213
2090,2.213
2091,2.213
2092,2.213
2093,2.217
2094,2.217
2095,2.217
2096,2.217
2097,2.21
2098,2.206
2099,2.203
2100,2.199
2101,2.199
2102,2.199
2103,2.203
2104,2.206
2105,2.213
2106,2.213
2107,2.221
2108,2.221
2109,2.221
2110,2.224
2111,2.228
2112,2.228
2113,2.228
2114,2.228
2115,2.224
2116,2.224
2117,2.221
2118,2.221
2119,2.224
2120,2.228
2121,2.235
2122,2.239
2123,2.242
2124,2.242
2125,2.242
2126,2.246
2127,2.246
2128,2.253
2129,2.253
2130,2.253
2131,2.253
2132,2.253
2133,2.257
2134,2.261
2135,2.264
2136,2.264
2137,2.264
2138,2.264
2139,2.268
2140,2.264
