,0
1533,1.783
1534,1.79
1535,1.79
1536,1.794
1537,1.794
1538,1.798
1539,1.798
1540,1.798
1541,1.798
1542,1.798
1543,1.798
1544,1.798
1545,1.798
1546,1.801
1547,1.801
1548,1.805
1549,1.805
1550,1.805
1551,1.805
1552,1.805
1553,1.805
1554,1.801
1555,1.805
1556,1.805
1557,1.805
1558,1.801
1559,1.798
1560,1.794
1561,1.79
1562,1.787
1563,1.783
1564,1.783
1565,1.783
1566,1.787
1567,1.79
1568,1.798
1569,1.808
1570,1.819
1571,1.83
1572,1.841
1573,1.848
1574,1.852
1575,1.855
1576,1.859
1577,1.863
1578,1.859
1579,1.859
1580,1.855
1581,1.852
1582,1.845
1583,1.841
1584,1.837
1585,1.837
1586,1.837
1587,1.841
1588,1.848
1589,1.852
1590,1.859
1591,1.863
1592,1.863
1593,1.859
1594,1.852
1595,1.845
1596,1.837
1597,1.826
1598,1.819
1599,1.812
1600,1.808
1601,1.808
1602,1.808
1603,1.812
1604,1.816
1605,1.816
1606,1.816
1607,1.816
1608,1.812
1609,1.812
1610,1.812
1611,1.808
1612,1.805
1613,1.805
1614,1.805
1615,1.808
1616,1.808
1617,1.812
1618,1.816
1619,1.816
1620,1.819
1621,1.816
1622,1.812
1623,1.812
1624,1.812
1625,1.816
1626,1.816
1627,1.819
1628,1.819
1629,1.823
1630,1.823
1631,1.826
1632,1.823
1633,1.823
1634,1.819
1635,1.816
1636,1.812
1637,1.798
1638,1.787
1639,1.769
1640,1.743
1641,1.711
1642,1.675
1643,1.628
1644,1.588
1645,1.566
1646,1.581
1647,1.642
1648,1.765
1649,1.964
1650,2.213
1651,2.492
1652,2.774
1653,3.042
1654,3.248
1655,3.367
1656,3.425
1657,3.458
1658,3.483
1659,3.505
1660,3.501
1661,3.45
1662,3.353
1663,3.219
1664,3.038
1665,2.825
1666,2.622
1667,2.449
1668,2.315
1669,2.224
1670,2.163
1671,2.123
1672,2.094
1673,2.069
1674,2.043
1675,2.004
1676,1.964
1677,1.924
1678,1.881
1679,1.845
1680,1.816
1681,1.794
1682,1.772
1683,1.758
1684,1.747
1685,1.74
1686,1.732
1687,1.725
1688,1.722
1689,1.718
1690,1.718
1691,1.714
1692,1.714
1693,1.711
1694,1.711
1695,1.707
1696,1.707
1697,1.707
1698,1.707
1699,1.707
1700,1.707
1701,1.711
1702,1.711
1703,1.714
1704,1.718
1705,1.722
1706,1.722
1707,1.725
1708,1.725
1709,1.725
1710,1.725
1711,1.729
1712,1.729
1713,1.729
1714,1.729
1715,1.732
1716,1.736
1717,1.74
1718,1.743
1719,1.747
1720,1.751
1721,1.758
1722,1.761
1723,1.765
1724,1.769
1725,1.772
1726,1.772
1727,1.772
1728,1.776
1729,1.776
1730,1.779
1731,1.783
1732,1.787
1733,1.79
1734,1.794
1735,1.801
1736,1.805
1737,1.812
1738,1.819
1739,1.826
1740,1.826
1741,1.834
1742,1.837
1743,1.845
1744,1.852
1745,1.863
1746,1.87
1747,1.881
1748,1.888
1749,1.895
1750,1.902
1751,1.906
1752,1.913
1753,1.917
1754,1.924
1755,1.935
1756,1.946
1757,1.96
1758,1.971
1759,1.982
1760,1.989
1761,2.0
1762,2.007
1763,2.015
1764,2.022
1765,2.033
1766,2.043
1767,2.051
1768,2.062
1769,2.065
1770,2.072
1771,2.076
1772,2.083
1773,2.083
1774,2.087
1775,2.091
1776,2.094
1777,2.101
1778,2.109
1779,2.112
1780,2.119
1781,2.123
1782,2.127
1783,2.123
1784,2.119
1785,2.116
1786,2.112
1787,2.105
1788,2.098
1789,2.087
1790,2.072
1791,2.058
1792,2.043
1793,2.029
1794,2.007
1795,1.986
1796,1.96
1797,1.939
1798,1.921
1799,1.899
1800,1.877
1801,1.855
1802,1.834
1803,1.812
1804,1.794
1805,1.772
1806,1.754
1807,1.74
1808,1.725
1809,1.714
1810,1.707
1811,1.7
1812,1.693
1813,1.685
1814,1.682
1815,1.678
1816,1.675
1817,1.671
1818,1.667
1819,1.664
1820,1.66
1821,1.653
1822,1.649
1823,1.649
1824,1.649
1825,1.653
1826,1.657
1827,1.653
1828,1.653
1829,1.649
1830,1.649
1831,1.653
1832,1.657
1833,1.657
1834,1.66
1835,1.664
1836,1.667
1837,1.667
1838,1.667
1839,1.667
1840,1.667
1841,1.675
1842,1.678
1843,1.682
1844,1.685
